LULC_code,nir,red,blue,green,emad,smad,bcmad,nir08,nir09,swir16,swir22,coastal,rededge1,rededge2,rededge3,mndwi,ndti,cai,ndvi,evi,savi,ndwi,b_g,b_r,swir22_swir16,mci,ndci,nbi,ndmi,bsi,awei,tc_wetness,y,x
2,0.3643,0.019,0.0204,0.0383,0.1164666,8.945167e-08,8.573955e-06,0.37560000000000004,0.3916,0.1282,0.0521,0.0217,0.0756,0.267,0.341,-0.5399399399399399,-0.3368237347294939,0.030878859857482163,0.9008609444299503,0.6728665207877462,0.9008609444299503,-0.8097367113760556,0.5326370757180157,1.0736842105263158,0.406396255850234,4.818783068783069,0.5983086680761099,-0.4793908629441624,0.4793908629441624,-0.688021061869241,-0.6095750000000001,-0.06533696,-2041595.0,3078345.0
2,0.27030000000000004,0.027,0.028200000000000003,0.042,0.11389902,2.1712184e-07,8.514119e-06,0.32180000000000003,0.3347,0.128,0.0596,0.0261,0.07540000000000001,0.22740000000000002,0.28800000000000003,-0.5058823529411763,-0.2173913043478261,-0.03867403314917129,0.8183652875882946,0.5314138269986893,0.8183652875882946,-0.7310278578290106,0.6714285714285715,1.0444444444444445,0.465625,3.5848806366047747,0.4726562500000001,-0.35726839066030636,0.35726839066030636,-0.5502466891716438,-0.44935,-0.05511681999999998,-2041595.0,3079765.0
2,0.3471,0.025900000000000003,0.028900000000000002,0.050800000000000005,0.08672718,7.00593e-08,4.8092543e-06,0.3935,0.40190000000000003,0.166,0.0723,0.0261,0.0947,0.29460000000000003,0.36100000000000004,-0.5313653136531364,-0.3246414602346806,-0.05090909090909091,0.8611260053619304,0.6547540346101496,0.8611260053619304,-0.7446594621764262,0.5688976377952756,1.1158301158301158,0.4355421686746988,3.6652587117212247,0.5704809286898839,-0.35295264081075817,0.35295264081075817,-0.5858287642345001,-0.595675,-0.07214277999999998,-2041585.0,3081185.0
2,0.43760000000000004,0.0234,0.0297,0.051300000000000005,0.1035936,8.295178e-08,5.9400195e-06,0.4582,0.44970000000000004,0.1643,0.0694,0.0298,0.09280000000000001,0.3266,0.4193,-0.5241187384044526,-0.3734939759036145,0.001680672268907553,0.8984815618221259,0.7899649511160302,0.8984815618221259,-0.7901411331560646,0.5789473684210525,1.2692307692307692,0.4223980523432745,4.7155172413793105,0.5972461273666093,-0.45406213656753613,0.45406213656753613,-0.6686306016782718,-0.7275500000000001,-0.08299398000000001,-2040175.0,3078335.0
2,0.33430000000000004,0.020300000000000002,0.0227,0.0427,0.11775488,6.203949e-08,7.771402e-06,0.3614,0.37410000000000004,0.1376,0.0594,0.0241,0.0767,0.2626,0.3336,-0.526344980587909,-0.35555555555555557,0.02991452991452988,0.8855047941342359,0.6341719485165456,0.8855047941342359,-0.7734748010610079,0.531615925058548,1.1182266009852215,0.4316860465116279,4.358539765319427,0.5814432989690722,-0.4168255986437805,0.4168255986437805,-0.634989695443096,-0.56355,-0.06677604999999999,-2040175.0,3079755.0
2,0.2457,0.024300000000000002,0.029400000000000003,0.038700000000000005,0.22611015,9.391725e-07,1.4288042e-05,0.29660000000000003,0.3734,0.1393,0.063,0.036000000000000004,0.0678,0.1988,0.2617,-0.5651685393258427,-0.22857142857142862,0.10091743119266056,0.8199999999999998,0.5038001707941929,0.8199999999999998,-0.7278481012658228,0.7596899224806202,1.2098765432098766,0.4522613065326633,3.6238938053097347,0.4723127035830619,-0.27636363636363637,0.27636363636363637,-0.5182119205298014,-0.4356,-0.06503654,-2040165.0,3081175.0
3,0.39490000000000003,0.038700000000000005,0.033600000000000005,0.0678,0.10096645,1.7102658e-07,5.796091e-06,0.43310000000000004,0.3921,0.2152,0.09920000000000001,0.027600000000000003,0.126,0.32230000000000003,0.39640000000000003,-0.5208480565371024,-0.2732394366197182,-0.09803921568627454,0.8214944649446494,0.6898043778634282,0.8214944649446494,-0.7069375405230172,0.49557522123893816,0.8682170542635659,0.4609665427509294,3.1341269841269845,0.5300546448087431,-0.29454187838059337,0.29454187838059337,-0.5130649717514124,-0.6872500000000001,-0.08676369000000003,-2038755.0,3078335.0
3,0.3361,0.0741,0.0539,0.0879,0.092983276,1.8270015e-07,5.445522e-06,0.38980000000000004,0.3558,0.2559,0.135,0.0375,0.1552,0.2992,0.3426,-0.48865619546247824,-0.08518518518518522,-0.17943107221006568,0.6387128230131643,0.5566130262632134,0.6387128230131643,-0.5853773584905659,0.6131968145620023,0.727395411605938,0.5275498241500586,2.1655927835051547,0.3536851286524204,-0.13547297297297295,0.13547297297297295,-0.3019529293940912,-0.5806000000000002,-0.08042265000000003,-2038745.0,3079755.0
2,0.3527,0.019700000000000002,0.021,0.0419,0.065997496,5.2228568e-08,4.776777e-06,0.38330000000000003,0.382,0.1366,0.0557,0.021500000000000002,0.0834,0.2826,0.35450000000000004,-0.5305322128851542,-0.3603896103896103,0.011764705882352951,0.8941997851772289,0.6563499314755595,0.8941997851772289,-0.7876330461226559,0.5011933174224344,1.065989847715736,0.40775988286969256,4.229016786570743,0.6178467507274492,-0.4416513386470468,0.4416513386470468,-0.6642173235359607,-0.594275,-0.06333376,-2041565.0,3085445.0
2,0.2947,0.0205,0.0216,0.0427,0.0729127,5.0124523e-08,5.440734e-06,0.32830000000000004,0.3079,0.13140000000000002,0.054700000000000006,0.021500000000000002,0.0844,0.2409,0.2954,-0.5094773118897186,-0.3512658227848101,-0.002320185614849174,0.8699238578680202,0.570398980648244,0.8699238578680202,-0.7468879668049792,0.5058548009367682,1.053658536585366,0.4162861491628615,3.491706161137441,0.6091515729265967,-0.38324337010091525,0.38324337010091525,-0.6158365261813539,-0.4971250000000001,-0.0530042,-2041565.0,3086865.0
