LULC_code,nir,red,blue,green,emad,smad,bcmad,nir08,nir09,swir16,swir22,coastal,rededge1,rededge2,rededge3,mndwi,ndti,cai,ndvi,evi,savi,ndwi,b_g,b_r,swir22_swir16,mci,ndci,nbi,ndmi,bsi,awei,tc_wetness,y,x
5.0,0.276,0.1645,0.1422,0.1595,0.06948268,1.3517737e-07,3.9134125e-06,0.2922,0.2983,0.2305,0.1774,0.11380000000000001,0.2097,0.2609,0.28250000000000003,-0.18205128205128207,0.015432098765432112,-0.11093749999999993,0.25312145289443816,0.4391976598412035,0.25312145289443816,-0.2675086107921929,0.8915360501567398,0.8644376899696048,0.7696312364425163,1.3161659513590844,0.12079102084446817,-0.08983218163869695,0.08983218163869695,-0.10038152874621765,-0.1744500000000001,0.012918539999999971,-2041845.0,3167315.0
5.0,0.276,0.1645,0.1422,0.1595,0.06948268,1.3517737e-07,3.9134125e-06,0.2922,0.2983,0.2305,0.1774,0.11380000000000001,0.2097,0.2609,0.28250000000000003,-0.18205128205128207,0.015432098765432112,-0.11093749999999993,0.25312145289443816,0.4391976598412035,0.25312145289443816,-0.2675086107921929,0.8915360501567398,0.8644376899696048,0.7696312364425163,1.3161659513590844,0.12079102084446817,-0.08983218163869695,0.08983218163869695,-0.10038152874621765,-0.1744500000000001,0.012918539999999971,-2041845.0,3167315.0
3.0,0.3078,0.0412,0.037000000000000005,0.0592,0.14314781,2.432823e-07,8.333096e-06,0.4007,0.37570000000000003,0.1809,0.09480000000000001,0.08460000000000001,0.10700000000000001,0.3138,0.375,-0.506872136609746,-0.17928286852589642,0.3914473684210526,0.7638968481375358,0.5700978473581213,0.7638968481375358,-0.6773841961852861,0.6250000000000001,0.8980582524271846,0.5240464344941957,2.8766355140186914,0.4439946018893388,-0.2596685082872928,0.2596685082872928,-0.4342762063227953,-0.5243499999999999,-0.06752617,-2041815.0,3167315.0
3.0,0.3574,0.061700000000000005,0.0543,0.08700000000000001,0.09198211,1.2622475e-07,5.421125e-06,0.3517,0.3131,0.2225,0.1454,0.069,0.1496,0.29510000000000003,0.33540000000000003,-0.4378029079159936,-0.17014122394082046,0.11922141119221415,0.7055595323311857,0.6299844738137615,0.7055595323311857,-0.6084608460846084,0.6241379310344827,0.880064829821718,0.6534831460674158,2.38903743315508,0.41599621391386654,-0.23262631488187618,0.23262631488187618,-0.3306399482870071,-0.5617,-0.07459032999999998,-2041715.0,3167325.0
5.0,0.3105,0.06810000000000001,0.06470000000000001,0.0888,0.087096155,1.3040899e-07,5.142531e-06,0.3135,0.3144,0.2235,0.1338,0.0697,0.1366,0.25730000000000003,0.2948,-0.43131604226705084,-0.13193116634799232,0.037202380952380876,0.6402535657686212,0.5739352433440046,0.6402535657686212,-0.555221637866266,0.7286036036036037,0.9500734214390603,0.5986577181208054,2.273060029282577,0.33463605276013675,-0.16292134831460672,0.16292134831460672,-0.30029457632992546,-0.48085000000000006,-0.06755717,-2041715.0,3167365.0
5.0,0.4727,0.0541,0.0492,0.0915,0.090907656,8.295774e-08,4.996322e-06,0.4167,0.386,0.2,0.1145,0.06520000000000001,0.1461,0.3292,0.3945,-0.37221269296741,-0.25686813186813184,0.13986013986013993,0.7946089597570235,0.7895050059511307,0.7946089597570235,-0.6756469337114498,0.5377049180327869,0.9094269870609981,0.5725,3.2354551676933605,0.45954045954045947,-0.4053812992418611,0.4053812992418611,-0.5116582186821145,-0.7024750000000002,-0.06563924999999998,-2041725.0,3167435.0
3.0,0.21300000000000002,0.1111,0.0946,0.1111,0.06695584,1.372695e-07,4.3784826e-06,0.40180000000000005,0.38930000000000003,0.1952,0.111,0.0714,0.1404,0.3181,0.3844,-0.2745674175644793,0.0,-0.1397590361445783,0.31440913298364703,0.3601401589607726,0.31440913298364703,-0.31440913298364703,0.8514851485148515,0.8514851485148515,0.5686475409836065,1.5170940170940173,0.11650099403578526,-0.043606075453209235,0.043606075453209235,-0.16141212006796302,-0.2122,-0.013651549999999985,-2041715.0,3167495.0
3.0,0.49660000000000004,0.0682,0.0616,0.1116,0.13106203,1.2635589e-07,5.6032695e-06,0.5098,0.4525,0.28290000000000004,0.1487,0.0719,0.17170000000000002,0.41000000000000003,0.4813,-0.43422053231939167,-0.2413793103448276,0.07715355805243448,0.7584985835694051,0.812647181050007,0.7584985835694051,-0.6330154554422887,0.5519713261648745,0.903225806451613,0.5256274301873453,2.8922539312754805,0.4314297624010005,-0.2741500962155227,0.2741500962155227,-0.4403302799638757,-0.7914750000000002,-0.09658956000000002,-2041805.0,3167475.0
3.0,0.4708,0.0688,0.0585,0.108,0.08989566,1.2724995e-07,3.4892644e-06,0.5213,0.40290000000000004,0.3035,0.1553,0.058300000000000005,0.1786,0.42510000000000003,0.4894,-0.4750911300121507,-0.22171945701357465,-0.0017123287671232772,0.7449962935507785,0.7670000346056685,0.7449962935507785,-0.6268140981340705,0.5416666666666667,0.8502906976744187,0.5116968698517298,2.6360582306830906,0.4438156831042846,-0.21606612424125016,0.21606612424125016,-0.40509689408016997,-0.7941249999999997,-0.10457337999999994,-2041805.0,3167505.0
6.0,0.40390000000000004,0.1092,0.09580000000000001,0.13190000000000002,0.08021982,7.160306e-08,3.981737e-06,0.4277,0.4096,0.2459,0.1356,0.0621,0.1885,0.36050000000000004,0.4047,-0.3017469560614081,-0.09415180423060975,-0.21342621912602916,0.5743519781718963,0.6717514545725797,0.5743519781718963,-0.507652108995894,0.7263078089461713,0.8772893772893774,0.5514436762911753,2.142705570291777,0.26637554585152834,-0.24315173899661438,0.24315173899661438,-0.34237743451981195,-0.51525,-0.030955409999999947,-2041805.0,3167555.0
